Credit Score,Geography,Gender,Age,Customer Since,Current Account,Num of products,UPI Enabled,Estimated Yearly Income,Closed
510,Delhi,Female,61,4,1381909.709,2,0,401881,0
467,Bengaluru,Female,27,7,1165708.13,2,1,118070,0
474,Bengaluru,Male,44,8,1797332.197,7,1,209825,1
492,Delhi,Female,48,3,0,2,0,32385,0
468,Delhi,Male,42,8,1751306.392,2,1,304602,0
557,Delhi,Female,45,4,3104357.361,4,0,432059,1
509,Bengaluru,Male,31,4,1296497.41,4,0,112621,0
540,Mumbai,Male,41,5,861804.0498,2,0,98136,1
648,Bengaluru,Female,32,8,749879.6274,2,1,204495,0
531,Delhi,Male,47,6,1212745.773,2,1,341250,0
561,Bengaluru,Male,50,4,0,4,0,330184,0
634,Bengaluru,Male,50,4,0,4,0,71105,0
516,Bengaluru,Female,38,3,1954401.104,2,1,114582,0
471,Delhi,Female,72,4,1195036.132,2,0,12395,1
477,Bengaluru,Male,65,5,1882361.773,2,1,184361,0
497,Bengaluru,Female,67,3,954484.0697,2,0,3386,0
465,Bengaluru,Male,50,4,1345438.836,5,1,152222,1
611,Bengaluru,Female,31,8,2001950.721,2,0,260152,0
516,Mumbai,Male,42,6,1923414.189,4,1,528027,0
537,Bengaluru,Male,35,0,1440105.165,2,1,231804,0
548,Bengaluru,Female,17,6,0,4,1,152755,1
418,Bengaluru,Female,47,3,1884159.314,2,1,287761,0
535,Bengaluru,Male,24,2,0,4,1,232050,0
552,Bengaluru,Female,51,1,1750362.925,2,1,304212,1
590,Bengaluru,Male,34,5,0,2,0,168025,0
514,Mumbai,Male,38,5,1614826.93,4,0,351377,0
558,Mumbai,Male,72,4,1390884.963,2,1,220705,0
485,Mumbai,Female,57,4,1869973.207,4,1,477585,0
428,Delhi,Female,32,7,0,2,1,99322,0
653,Delhi,Female,51,3,0,2,1,197410,0
530,Bengaluru,Female,39,0,2622135.634,4,0,101165,1
591,Bengaluru,Male,38,0,2695727.767,2,1,279565,0
687,Bengaluru,Female,17,2,2238301.172,2,0,399842,0
505,Delhi,Male,42,8,946962.947,4,1,25126,0
423,Bengaluru,Male,45,1,807673.7929,2,0,300358,1
610,Delhi,Male,45,5,0,4,0,52782,0
439,Mumbai,Male,38,4,1075764.486,2,1,374272,0
537,Bengaluru,Male,51,1,0,2,0,306934,1
571,Delhi,Male,44,2,0,2,1,443549,0
381,Bengaluru,Male,35,7,1826088.508,2,0,544445,0
457,Delhi,Female,35,5,2250032.55,2,1,250648,0
420,Mumbai,Female,35,3,1956769.408,4,0,305277,0
469,Bengaluru,Male,65,8,2406895.136,4,0,406805,1
612,Bengaluru,Male,41,6,0,4,1,506506,0
493,Bengaluru,Male,39,0,1797420.519,4,1,511744,0
581,Mumbai,Male,61,4,1875589.949,2,1,388824,0
432,Delhi,Female,34,2,1509554.219,4,0,113455,0
607,Delhi,Female,32,1,1407501.975,2,0,32085,1
424,Bengaluru,Female,44,4,1374696.274,2,0,374009,1
531,Delhi,Female,39,5,1472745.843,4,1,65385,0
384,Bengaluru,Male,42,1,0,4,1,132493,0
582,Bengaluru,Male,34,3,1373728.993,2,1,259505,0
564,Bengaluru,Female,34,1,0,4,0,499393,0
409,Mumbai,Male,74,3,1228365.978,2,1,119371,1
402,Delhi,Male,48,2,757770.9514,4,1,516257,1
478,Mumbai,Male,61,6,2137860.504,4,1,36463,1
593,Mumbai,Female,27,4,1162723.578,4,1,107831,0
377,Mumbai,Male,48,7,1580107.303,4,1,192140,0
537,Delhi,Male,30,3,1677160.281,2,1,542679,0
622,Delhi,Male,35,8,2552489.154,2,0,129451,0
531,Bengaluru,Female,64,3,0,2,1,466942,1
622,Bengaluru,Male,47,8,1212889.983,2,1,340003,0
658,Bengaluru,Male,45,4,0,2,1,212902,0
485,Delhi,Female,31,2,0,4,1,4360,0
579,Bengaluru,Female,75,8,1070619.05,4,1,73340,0
498,Mumbai,Male,82,7,1879659.174,2,1,529989,1
509,Delhi,Male,74,6,0,2,0,230438,1
615,Bengaluru,Male,27,4,1231133.935,4,0,423198,0
500,Mumbai,Male,39,5,1663144.636,2,0,190294,1
583,Bengaluru,Male,22,4,1404228.625,2,1,254744,0
555,Mumbai,Female,24,8,592771.9603,4,0,145580,0
507,Bengaluru,Male,74,6,779056.5117,4,1,231301,0
445,Mumbai,Female,26,4,1176315.497,4,1,143321,0
570,Bengaluru,Female,27,4,1511371.988,2,1,388856,0
540,Bengaluru,Female,27,4,1892113.428,2,1,1207,0
577,Bengaluru,Male,32,4,0,4,0,442178,0
416,Bengaluru,Female,36,6,0,4,0,433755,0
512,Bengaluru,Female,34,5,0,4,1,257221,0
644,Mumbai,Male,36,8,1699174.619,4,0,148006,1
518,Delhi,Male,31,5,2176976.266,4,1,277005,0
449,Mumbai,Female,45,2,1744723.532,2,0,409290,0
458,Delhi,Male,50,5,1190587.157,4,1,422889,1
451,Bengaluru,Male,32,8,0,4,1,110472,0
644,Delhi,Male,47,6,0,2,1,388104,0
470,Mumbai,Male,77,6,1386916.479,2,0,523501,0
461,Delhi,Female,53,8,0,4,1,240222,0
510,Delhi,Female,47,8,0,4,1,533700,0
530,Bengaluru,Female,41,6,0,4,1,38080,0
481,Bengaluru,Female,50,8,2250443.549,4,1,360985,0
532,Bengaluru,Female,31,1,0,2,1,494118,0
534,Bengaluru,Male,32,4,819552.231,2,1,62822,0
544,Mumbai,Female,54,1,1593434.693,2,0,303798,0
587,Mumbai,Female,42,4,1181273.344,2,0,248837,0
471,Bengaluru,Female,34,5,0,4,1,71645,0
596,Mumbai,Female,44,4,2565389.662,2,1,536353,0
602,Mumbai,Female,36,2,1636591.138,2,1,375000,0
489,Bengaluru,Female,47,8,1658885.529,2,0,474665,0
349,Bengaluru,Male,45,5,464524.6318,2,1,205135,0
611,Delhi,Female,44,6,0,4,0,248886,0
643,Delhi,Female,35,3,0,2,1,249448,0
510,Delhi,Male,39,6,0,2,1,514318,0
573,Delhi,Male,24,2,0,2,1,97539,1
517,Mumbai,Male,41,8,919939.2826,4,1,539012,0
483,Mumbai,Female,17,1,1741103.925,2,1,459443,0
596,Bengaluru,Male,30,4,0,4,0,34964,0
563,Bengaluru,Male,32,6,0,4,1,51582,0
522,Mumbai,Female,61,4,1539150.501,2,1,67867,1
570,Delhi,Male,38,5,1331874.094,2,1,327068,0
434,Bengaluru,Male,45,2,0,2,0,201844,1
519,Mumbai,Male,45,0,1569270.214,4,1,260306,0
597,Mumbai,Male,32,6,1578253.931,2,1,209606,0
609,Bengaluru,Female,47,0,0,2,0,165533,0
472,Mumbai,Female,45,3,1522595.46,2,1,375471,0
399,Delhi,Female,34,3,1958419.22,2,0,312525,0
440,Delhi,Female,45,1,0,2,0,297052,0
528,Bengaluru,Male,72,7,2166166.796,2,1,244956,1
477,Bengaluru,Female,35,1,0,4,0,86678,0
551,Delhi,Female,47,6,1132430.384,2,1,172459,0
492,Delhi,Male,98,8,0,4,1,356136,0
485,Bengaluru,Male,45,8,998936.5623,2,0,361026,0
409,Delhi,Female,35,8,1209475.693,4,1,432679,0
353,Bengaluru,Male,61,8,0,2,1,240316,0
527,Delhi,Male,31,2,0,4,1,490521,0
431,Delhi,Female,84,4,1145132.34,5,1,297911,1
490,Mumbai,Male,51,2,1423353.953,7,1,315401,1
570,Bengaluru,Female,42,7,1696830.706,2,1,328867,0
492,Bengaluru,Female,34,5,1777743.712,2,1,526129,0
692,Bengaluru,Male,35,7,0,4,1,152318,0
457,Bengaluru,Female,35,4,0,4,1,232536,0
532,Bengaluru,Female,35,5,0,4,1,377820,0
623,Bengaluru,Male,65,6,1089345.628,4,0,181360,0
692,Mumbai,Female,47,4,2330959.687,4,0,121666,0
552,Mumbai,Male,26,8,857667.7088,4,0,360294,0
615,Bengaluru,Female,28,7,0,4,1,432711,0
394,Bengaluru,Male,62,2,1057267.388,4,0,131980,0
422,Bengaluru,Female,45,1,1169440.056,2,1,84138,0
619,Mumbai,Female,41,7,1336024.411,4,0,272461,0
572,Bengaluru,Female,35,1,1622508.385,2,1,154107,0
622,Mumbai,Female,30,8,1594661.974,2,1,455329,0
492,Bengaluru,Female,47,1,965586.8629,2,0,99208,0
514,Bengaluru,Male,47,8,1860237.666,2,1,256731,1
517,Delhi,Male,38,4,1184766.191,4,1,43107,0
514,Delhi,Female,56,8,2233902.598,2,0,256184,0
585,Delhi,Female,39,1,1218375.839,2,1,452098,0
513,Delhi,Male,61,1,0,4,0,446206,0
398,Bengaluru,Male,64,3,0,4,0,477001,1
628,Delhi,Female,32,4,882155.5193,2,1,4906,0
560,Delhi,Female,50,4,0,4,0,541399,0
392,Bengaluru,Female,44,4,1610609.965,2,1,98219,0
645,Delhi,Female,48,8,0,4,1,416877,0
341,Delhi,Male,28,2,1553952.172,2,0,369113,0
561,Delhi,Male,47,4,2117452.876,2,0,324177,0
558,Mumbai,Male,28,1,1447080.289,4,0,215413,0
509,Mumbai,Female,72,0,2015518.699,2,1,128291,1
562,Bengaluru,Male,36,5,0,4,1,275103,0
579,Bengaluru,Male,38,5,0,4,1,480322,0
561,Bengaluru,Female,20,7,0,4,1,426820,0
606,Bengaluru,Male,41,8,0,2,1,53716,1
506,Bengaluru,Female,27,8,0,4,1,419847,0
546,Delhi,Female,62,7,0,2,0,7015,0
569,Bengaluru,Female,45,8,0,2,1,221828,0
622,Delhi,Male,59,1,843539.6507,2,1,433782,1
602,Mumbai,Male,74,3,1419201.215,4,1,178423,1
529,Delhi,Female,24,7,1346345.222,2,1,286294,0
385,Bengaluru,Male,26,5,1375103.971,4,0,128111,0
480,Delhi,Male,23,6,0,4,1,539173,0
431,Bengaluru,Female,32,2,1466714.821,2,1,206270,0
566,Bengaluru,Female,42,2,0,4,1,273142,0
513,Bengaluru,Female,51,8,0,4,1,94081,0
444,Bengaluru,Female,30,7,0,2,1,436331,0
505,Delhi,Female,67,8,2411735.044,2,1,97506,1
622,Mumbai,Female,42,6,1247971.604,2,1,24900,0
596,Delhi,Female,41,1,0,4,0,296938,0
467,Bengaluru,Male,45,4,1511442.814,2,1,283360,0
512,Delhi,Female,38,1,1546821.693,2,0,327022,0
553,Bengaluru,Male,32,1,1405500.673,2,1,491624,0
515,Bengaluru,Male,79,7,749202.9167,2,1,28189,0
463,Delhi,Female,48,2,0,4,1,367886,0
688,Bengaluru,Male,38,8,1908238.89,4,0,187388,1
597,Bengaluru,Female,22,4,1696232.679,2,0,333971,1
630,Bengaluru,Female,27,2,1109807.185,2,1,77854,0
418,Bengaluru,Male,56,3,1308374.958,2,1,150890,0
405,Delhi,Female,31,7,1659162.171,2,1,127890,0
541,Bengaluru,Male,38,1,1153058.334,4,0,469646,0
440,Bengaluru,Female,59,0,2008627.083,2,0,320489,0
617,Bengaluru,Female,27,4,2144046.837,2,1,470025,0
600,Mumbai,Male,47,2,2265556.794,4,1,409281,0
451,Bengaluru,Male,51,8,0,4,1,409960,1
499,Mumbai,Male,62,4,1224868.067,4,1,34231,0
414,Delhi,Female,31,1,0,4,1,189359,0
561,Delhi,Female,27,7,1467090.947,2,1,228100,0
386,Bengaluru,Female,36,4,0,4,1,498502,1
395,Bengaluru,Female,42,4,0,4,0,466393,0
405,Bengaluru,Female,57,5,0,2,1,246737,0
444,Bengaluru,Female,44,1,1025226.69,4,1,66587,0
481,Delhi,Female,45,7,0,4,0,116148,0
637,Mumbai,Male,50,2,1861656.99,2,1,5892,0
525,Bengaluru,Male,92,8,0,7,1,483181,1
606,Bengaluru,Male,36,1,0,4,1,477913,0
451,Delhi,Female,32,5,1786876.655,2,1,492319,1
572,Mumbai,Female,39,4,1878717.364,4,1,459773,0
580,Mumbai,Male,80,4,2033499.898,4,1,338819,0
475,Bengaluru,Male,45,2,1407843.357,2,1,350014,0
429,Mumbai,Male,30,2,1590982.288,4,1,426995,0
429,Bengaluru,Female,45,4,0,4,1,458055,1
396,Bengaluru,Female,54,2,0,4,1,212271,0
623,Mumbai,Male,30,4,1061657.29,2,0,59173,0
583,Bengaluru,Female,47,0,1177865.642,2,1,303813,0
490,Bengaluru,Female,36,4,2305852.962,2,0,495133,1
584,Bengaluru,Male,61,8,0,2,1,505431,1
529,Bengaluru,Female,42,4,1315650.779,2,0,67113,0
357,Bengaluru,Female,44,2,0,4,1,374973,0
640,Bengaluru,Female,56,6,1489545.759,4,1,255793,0
534,Mumbai,Male,56,6,1893389.634,2,1,138623,1
579,Bengaluru,Male,26,4,2777744.436,2,0,140679,1
462,Mumbai,Female,51,4,1014966.513,7,1,293589,1
497,Bengaluru,Male,47,7,1218099.22,4,1,403738,0
437,Bengaluru,Female,42,5,0,2,1,48776,0
598,Delhi,Female,70,2,1255366.694,2,0,448008,0
527,Mumbai,Male,45,3,1643520.325,4,0,158899,0
344,Bengaluru,Female,69,3,1866979.341,2,0,236588,0
548,Mumbai,Male,48,8,1183652.41,2,1,414673,0
552,Bengaluru,Male,44,2,0,4,0,315271,0
438,Bengaluru,Male,35,2,0,2,1,219545,0
487,Delhi,Female,39,5,1816663.626,2,0,210614,0
501,Mumbai,Female,48,8,1416498.144,4,1,312542,0
409,Mumbai,Male,50,0,1729308.896,2,0,77278,1
601,Mumbai,Male,26,4,1414756.81,2,1,353936,0
510,Delhi,Female,59,1,1742213.935,2,1,216172,0
577,Mumbai,Female,32,8,1453353.237,4,1,369147,0
514,Mumbai,Female,32,2,794210.7783,4,0,500648,0
579,Bengaluru,Male,48,3,1967093.795,2,1,277971,0
644,Bengaluru,Male,50,0,1190426.377,4,1,129211,0
434,Mumbai,Male,61,1,1241307.223,5,1,190171,1
488,Bengaluru,Male,44,8,0,4,1,161256,0
600,Mumbai,Male,31,8,1851251.014,2,1,388707,1
579,Bengaluru,Male,20,0,943749.0855,4,0,3860,0
559,Delhi,Male,20,7,0,4,1,424038,0
511,Bengaluru,Male,42,8,0,4,1,95045,0
531,Delhi,Female,39,8,0,4,1,125913,0
540,Bengaluru,Female,45,4,0,2,1,210650,0
461,Bengaluru,Female,38,3,0,2,0,515462,0
581,Delhi,Male,34,5,2093836.951,2,1,139458,0
692,Mumbai,Female,32,4,1581092.315,4,1,279958,0
564,Delhi,Male,38,8,1325074.41,4,0,423665,0
522,Bengaluru,Female,74,4,0,4,1,335491,0
404,Mumbai,Male,77,6,1076644.977,4,1,446981,1
530,Mumbai,Female,47,1,1776417.732,4,0,477921,1
519,Delhi,Male,38,6,0,4,0,10813,0
577,Bengaluru,Male,41,7,0,4,1,190903,0
482,Bengaluru,Female,30,4,1818733.026,2,0,108522,0
545,Mumbai,Female,34,1,1912472.326,4,1,481922,0
416,Bengaluru,Male,34,4,1821981.901,2,0,443457,0
569,Bengaluru,Female,35,3,0,4,1,467884,0
407,Bengaluru,Male,38,5,0,2,1,384313,0
560,Bengaluru,Female,31,1,0,4,1,423841,0
501,Bengaluru,Female,53,4,1237045.854,2,0,488336,1
529,Delhi,Female,48,3,1675110.473,5,0,311458,1
424,Bengaluru,Female,32,2,1321232.385,2,1,176172,0
485,Delhi,Female,35,4,0,4,0,401399,0
615,Bengaluru,Male,30,5,0,2,1,450415,0
569,Bengaluru,Male,51,3,913057.8459,2,1,546265,1
520,Bengaluru,Male,28,2,0,4,0,343149,0
495,Delhi,Male,48,3,1047482.477,2,0,546063,1
567,Bengaluru,Male,23,8,0,4,1,218459,0
591,Bengaluru,Male,35,7,0,4,0,507078,0
559,Mumbai,Female,53,7,1133285.215,4,1,4899,0
634,Delhi,Male,27,4,2482334.154,4,0,104926,0
539,Bengaluru,Female,27,0,0,4,0,199817,0
589,Bengaluru,Male,38,3,1735271.848,2,1,220065,0
627,Bengaluru,Female,41,2,1048033.186,2,1,290211,0
543,Delhi,Female,72,2,2382192.757,2,0,51777,0
471,Bengaluru,Male,45,3,2338607.797,4,1,257095,0
528,Bengaluru,Male,41,2,0,4,0,205586,0
627,Delhi,Male,36,4,0,4,1,23764,0
616,Mumbai,Female,32,5,1286332.98,4,1,172534,0
635,Bengaluru,Female,107,8,1549524.894,2,0,177740,0
519,Mumbai,Male,36,4,1684025.417,2,1,155035,1
444,Bengaluru,Female,42,3,1069077.551,2,1,288989,0
635,Bengaluru,Male,18,3,0,4,1,340555,0
554,Bengaluru,Male,42,6,752639.1827,2,1,197619,0
459,Bengaluru,Male,41,6,3090616.015,2,1,127767,1
585,Delhi,Female,62,2,0,4,0,29514,0
627,Bengaluru,Male,89,6,1932394.208,2,1,358448,0
592,Bengaluru,Female,42,3,1572405.588,4,0,293102,1
563,Bengaluru,Male,50,2,0,4,1,397888,0
518,Bengaluru,Female,47,7,1618901.513,2,1,478201,0
532,Mumbai,Female,42,2,1964553.004,4,0,510434,0
398,Bengaluru,Male,57,7,1266731.555,4,1,294877,0
538,Bengaluru,Female,39,4,0,2,1,425756,0
576,Delhi,Female,44,7,1199730.761,2,1,34055,0
609,Bengaluru,Female,24,1,0,5,1,131269,0
681,Mumbai,Female,42,5,1112220.246,4,1,385559,0
473,Delhi,Male,34,5,0,4,1,516123,0
592,Mumbai,Female,45,4,910874.9407,4,0,495808,0
527,Mumbai,Female,36,4,1843608.642,2,1,79665,0
481,Bengaluru,Female,31,5,0,4,1,297779,0
487,Bengaluru,Female,26,5,1534092.512,2,1,68231,0
472,Bengaluru,Female,70,5,1273255.579,2,0,481527,0
484,Bengaluru,Male,36,8,0,4,1,113561,0
636,Delhi,Male,28,3,0,4,1,393480,0
420,Delhi,Male,34,6,0,2,1,128824,0
474,Bengaluru,Female,47,3,0,4,1,130767,0
511,Bengaluru,Female,35,8,2026624.685,4,1,44940,0
569,Delhi,Male,26,7,0,4,1,143580,0
628,Delhi,Female,41,3,1397168.214,2,1,512209,0
521,Bengaluru,Male,19,4,0,4,0,214559,0
479,Bengaluru,Female,30,6,0,4,1,415486,0
582,Bengaluru,Male,48,7,570060.9469,4,0,254758,1
467,Delhi,Female,41,3,0,4,1,23453,0
669,Mumbai,Male,56,3,1446723.005,4,1,71921,0
396,Bengaluru,Male,67,8,1044252.547,2,0,246796,0
427,Bengaluru,Female,65,2,1019209.787,2,1,476457,1
417,Bengaluru,Female,24,5,0,4,1,103167,0
538,Delhi,Female,50,2,2566012.146,2,0,80438,1
417,Bengaluru,Male,48,5,0,2,1,275376,0
366,Delhi,Male,34,1,1424192.719,2,0,226849,0
429,Delhi,Female,42,4,1107932.562,4,1,381095,0
361,Bengaluru,Female,39,5,2240676.942,2,0,38212,0
493,Mumbai,Female,54,4,672463.4863,2,1,256745,0
581,Mumbai,Female,36,3,308085.3764,2,1,147040,0
568,Bengaluru,Female,44,2,1695537.726,2,1,113965,0
418,Mumbai,Male,61,4,2432156.764,2,1,345833,0
518,Delhi,Male,69,4,0,2,0,413269,0
526,Mumbai,Male,53,2,1413955.422,2,0,145410,1
405,Bengaluru,Male,32,1,0,4,0,372058,0
544,Mumbai,Female,45,4,900321.1754,2,1,105392,0
561,Delhi,Female,44,4,830347.5581,2,1,23705,1
600,Delhi,Female,53,2,0,4,1,117865,1
455,Delhi,Female,91,8,1626429.085,2,1,481968,1
432,Delhi,Female,42,1,1926005.462,4,0,231250,0
502,Bengaluru,Female,38,1,643235.0216,4,1,290328,0
622,Bengaluru,Female,50,4,1582774.585,4,1,227046,0
551,Mumbai,Male,45,0,1383949.964,4,1,404341,0
555,Delhi,Male,85,8,0,4,1,283076,0
607,Bengaluru,Male,20,7,2345583.411,4,0,533073,0
596,Mumbai,Male,36,6,2724502.625,2,0,521750,0
617,Mumbai,Male,23,4,1573231.856,2,1,280727,1
343,Mumbai,Female,30,7,1567321.057,5,1,243894,1
455,Bengaluru,Female,65,2,0,2,1,353477,1
521,Bengaluru,Female,92,8,0,4,1,546580,0
692,Delhi,Male,54,4,2478080.307,7,1,15533,1
475,Mumbai,Female,35,7,368322.4546,2,1,376562,0
605,Bengaluru,Female,23,3,1367635.307,2,1,261884,0
377,Delhi,Male,39,2,0,4,1,5346,0
611,Mumbai,Male,30,8,1745154.623,4,1,127760,0
605,Mumbai,Male,38,1,1724783.157,2,1,297391,0
418,Delhi,Female,59,2,0,2,1,314285,1
448,Bengaluru,Female,65,1,0,2,0,174212,1
545,Bengaluru,Male,45,7,1235660.874,2,0,244409,0
557,Bengaluru,Female,44,4,0,5,1,207159,0
480,Delhi,Male,44,8,0,4,1,407552,0
481,Bengaluru,Female,30,4,0,4,1,133176,0
577,Mumbai,Female,22,0,1412100.39,2,0,425310,0
567,Bengaluru,Male,57,5,1665716.979,2,1,460439,0
529,Mumbai,Male,39,3,2329140.412,4,1,67078,0
644,Delhi,Female,57,0,0,2,1,15228,1
551,Bengaluru,Male,42,3,0,4,1,104805,0
418,Delhi,Female,32,6,0,2,0,342508,0
524,Bengaluru,Female,42,5,1482745.4,4,1,285541,1
570,Mumbai,Male,45,4,1945994.836,4,1,519650,0
472,Delhi,Male,87,1,0,4,0,282704,0
572,Bengaluru,Male,54,4,0,4,1,361403,0
443,Mumbai,Female,53,2,1346573.488,2,0,189675,1
514,Bengaluru,Male,36,7,0,4,0,321587,0
692,Mumbai,Male,41,5,1930142.098,2,1,60557,1
617,Mumbai,Female,35,4,2268672.066,4,1,316521,0
614,Delhi,Male,28,7,0,4,0,333771,0
340,Bengaluru,Female,41,6,1053269.003,2,1,189482,0
505,Bengaluru,Male,50,1,0,4,0,179640,0
579,Bengaluru,Female,36,2,2642140.679,2,1,8387,0
531,Delhi,Male,28,5,1328208.276,4,1,91482,0
511,Bengaluru,Male,34,5,2503192.154,2,1,310060,1
492,Bengaluru,Female,65,6,0,4,1,476602,0
644,Mumbai,Male,39,6,520757.4497,2,1,441256,0
635,Bengaluru,Male,59,0,581743.5467,2,1,234651,1
383,Bengaluru,Female,32,3,1223260.616,2,1,139476,0
469,Mumbai,Male,98,5,1871471.076,2,1,529160,1
468,Delhi,Male,32,7,0,4,1,507806,0
542,Mumbai,Male,20,1,1558057.655,4,1,273486,0
497,Mumbai,Male,31,4,885551.8075,4,1,73778,0
366,Bengaluru,Male,42,5,0,4,1,225151,0
533,Delhi,Male,41,1,1789376.228,2,1,235665,0
426,Bengaluru,Female,38,2,2249312.847,2,1,140715,0
661,Delhi,Male,53,7,0,5,1,183369,1
453,Bengaluru,Male,45,8,1044821.056,2,1,260006,0
468,Bengaluru,Female,28,3,1854633.829,2,1,273557,0
533,Bengaluru,Male,27,6,1303373.282,2,0,87731,0
451,Bengaluru,Male,53,5,1088212.366,2,1,345313,0
471,Delhi,Female,36,1,0,4,1,150189,0
477,Bengaluru,Female,31,3,0,4,1,389711,0
692,Delhi,Male,96,4,0,2,1,1933,0
572,Bengaluru,Male,64,3,0,5,1,211775,1
601,Bengaluru,Male,42,7,0,4,1,524836,1
539,Delhi,Female,36,3,0,4,0,186487,0
487,Mumbai,Female,41,3,1677673.204,4,1,110466,0
464,Mumbai,Male,62,4,1683316.051,2,1,487158,1
531,Bengaluru,Male,59,7,1751388.207,2,1,213062,0
297,Mumbai,Female,32,0,1657404.83,2,1,223401,1
570,Bengaluru,Female,44,7,1777293.295,2,1,3562,0
381,Mumbai,Female,31,1,1391531.216,4,1,536217,0
587,Delhi,Female,51,1,0,2,1,122088,1
498,Mumbai,Female,107,5,1145639.821,2,1,524387,0
461,Delhi,Female,38,8,0,4,0,442681,0
528,Mumbai,Male,48,4,1460199.938,2,1,393289,0
439,Delhi,Female,44,5,0,2,1,418867,1
551,Bengaluru,Male,31,3,999987.9325,2,0,251802,1
368,Delhi,Female,53,3,1034636.646,2,1,190961,0
674,Mumbai,Male,26,6,1942513.369,2,1,319502,0
416,Delhi,Male,74,7,1576752.155,2,1,496620,0
511,Delhi,Female,30,4,0,4,1,484269,0
635,Delhi,Male,36,5,1964036.308,2,1,423575,0
558,Bengaluru,Male,48,8,0,2,1,395284,1
544,Delhi,Female,22,8,0,4,1,482661,0
589,Mumbai,Male,67,1,1861317.119,4,1,35383,0
574,Bengaluru,Female,35,3,0,4,0,355020,0
630,Mumbai,Female,50,2,1732566.559,4,1,446226,0
597,Bengaluru,Female,51,6,1329073.506,2,0,500036,0
469,Mumbai,Female,53,8,1519978.232,2,1,326196,1
499,Bengaluru,Male,54,1,2735554.689,4,1,403371,0
570,Mumbai,Male,47,4,2016644.951,2,1,520096,1
536,Delhi,Male,50,2,0,2,0,445866,1
504,Bengaluru,Male,50,2,0,2,1,277680,1
567,Bengaluru,Female,84,6,2013062.729,2,0,325663,1
427,Delhi,Male,85,4,0,2,1,372837,1
493,Bengaluru,Male,45,3,0,4,1,138528,1
585,Delhi,Female,44,0,0,2,1,347621,0
351,Bengaluru,Female,42,0,1540401.835,2,1,320625,0
495,Delhi,Male,39,5,0,4,1,393067,0
435,Bengaluru,Male,67,6,0,4,1,220884,0
575,Mumbai,Male,64,8,1180940.051,2,0,193922,1
578,Delhi,Male,44,4,0,4,1,373689,0
569,Mumbai,Female,41,5,1991389.543,2,1,92300,0
518,Delhi,Female,51,3,2443124.773,2,1,287053,0
593,Delhi,Male,38,8,531936.59,4,1,117419,0
420,Delhi,Male,36,3,0,4,1,160789,0
383,Bengaluru,Male,28,4,0,4,1,336020,0
603,Delhi,Female,62,1,883388.6466,2,1,35670,0
514,Bengaluru,Female,50,4,1629725.16,2,1,276720,0
692,Bengaluru,Female,32,8,2112479.274,4,1,172093,0
678,Bengaluru,Female,32,1,0,4,1,388676,0
576,Bengaluru,Male,64,7,768763.3128,2,1,254586,1
561,Mumbai,Female,54,0,1698175.808,4,1,413322,0
638,Delhi,Female,39,3,0,4,0,223252,0
374,Mumbai,Female,56,4,1654031.011,4,1,347830,0
512,Delhi,Male,32,2,296663.2806,2,1,53621,0
553,Mumbai,Male,42,7,863550.0868,4,0,479124,0
506,Delhi,Female,45,8,0,4,0,276347,0
383,Mumbai,Female,23,5,1277808.856,4,1,360936,0
370,Bengaluru,Male,28,4,2146540.748,4,0,193912,0
408,Mumbai,Female,44,8,1035567.657,4,0,365503,0
416,Mumbai,Male,47,8,1600990.197,2,1,544719,1
338,Bengaluru,Female,35,4,1968018.099,2,1,8397,0
570,Bengaluru,Male,35,3,0,2,0,262314,0
469,Bengaluru,Male,70,5,421719.0457,5,0,185049,1
677,Bengaluru,Male,28,8,1183311.472,2,1,84697,0
495,Delhi,Male,48,1,958043.2018,2,0,308349,0
502,Bengaluru,Male,32,7,0,2,1,253769,0
613,Mumbai,Male,39,4,937972.0354,4,0,50016,0
430,Mumbai,Male,31,8,2406631.189,4,1,135031,0
644,Bengaluru,Female,62,8,0,7,1,533449,1
534,Bengaluru,Male,105,3,0,4,1,3499,0
525,Mumbai,Male,34,1,1677127.305,2,1,7809,0
423,Delhi,Female,51,6,0,4,1,99190,0
569,Bengaluru,Female,39,4,0,4,1,214796,0
549,Delhi,Female,39,7,0,4,1,79626,0
497,Delhi,Female,64,1,1575492.399,2,1,410013,0
390,Bengaluru,Male,27,1,0,4,1,52378,0
496,Bengaluru,Female,47,8,0,2,1,409887,0
518,Mumbai,Male,28,6,1794993.594,2,1,277869,0
603,Mumbai,Male,18,7,1343610.58,4,1,68105,0
438,Mumbai,Female,26,4,654040.889,2,1,281542,0
552,Bengaluru,Female,41,0,1322250.238,2,1,231408,0
514,Bengaluru,Male,30,4,1509411.618,2,0,397710,0
479,Delhi,Female,35,3,1350004.986,2,0,13683,0
622,Bengaluru,Female,24,6,1176425.193,2,1,73548,0
627,Delhi,Female,32,7,0,4,0,139293,0
692,Mumbai,Female,35,3,1827205.789,2,0,436741,0
667,Bengaluru,Female,41,4,0,4,1,86094,0
485,Bengaluru,Female,57,5,0,2,1,205038,0
501,Delhi,Female,32,4,0,4,0,537306,0
470,Bengaluru,Female,41,3,1545849.451,4,0,393944,0
551,Bengaluru,Male,24,0,2011838.177,4,0,501155,0
650,Bengaluru,Male,32,8,0,4,1,374887,0
440,Bengaluru,Female,38,3,1674009.974,2,1,369471,0
